1440609336573,2,000.0034219855
1440609336578,2,000.0023968446
1440609336583,2,000.0024036346
1440609336588,2,000.0019549122
1440609336593,2,000.0012277401
1440609336598,2,000.0014470932
1440609336603,2,000.0024036346
1440609336608,2,000.0013539973
1440609336613,2,000.0018696843
1440609336618,2,000.0034598778
1440609336623,2,000.0032809591
1440609336628,2,000.0008514897
1440609336633,2,000.0013419061
1440609336638,2,000.0013419061
1440609336643,2,000.0010251817
1440609336648,2,000.0016472427
1440609336653,2,000.0025802248
1440609336658,2,000.0017803810
1440609336663,2,000.0008514897
1440609336668,2,000.0003718890
1440609336673,2,000.0016472427
1440609336678,2,000.0017895119
1440609336683,2,000.0016571073
1440609336688,2,000.0019549122
1440609336693,2,000.0008704200
1440609336698,2,000.0018166292
1440609336703,2,000.0012277401
1440609336708,2,000.0017803810
1440609336713,2,000.0008514897
1440609336718,2,000.0008514897
1440609336723,2,000.0024836697
1440609336728,2,000.0018166292
1440609336733,2,000.0013419061
1440609336738,2,000.0010251817
1440609336743,2,000.0013419061
1440609336748,2,000.0013419061
1440609336753,2,000.0008514897
1440609336758,2,000.0028900807
1440609336763,2,000.0013419061
1440609336768,2,000.0034028811
1440609336773,2,000.0020996227
1440609336778,2,000.0018344847
1440609336783,2,000.0013539973
1440609336788,2,000.0017895119
1440609336793,2,000.0014470932
1440609336798,2,000.0003718890
1440609336803,2,000.0008704200
1440609336808,2,000.0008514897
1440609336813,2,000.0018166292
1440609336818,2,000.0010251817
1440609336823,2,000.0025802248
1440609336828,2,000.0016472427
1440609336833,2,000.0016472427
1440609336838,2,000.0022056210
1440609336843,2,000.0017803810
1440609336848,2,000.0012277401
1440609336853,2,000.0017803810
1440609336859,2,000.0033788485
1440609336864,2,000.0016472427
1440609336869,2,000.0012924114
1440609336874,2,000.0013419061
1440609336879,2,000.0003718890
1440609336884,2,000.0003718890
1440609336889,2,000.0020996227
1440609336894,2,000.0013539973
1440609336899,2,000.0003718890
1440609336904,2,000.0008704200
1440609336909,2,000.0023138081
1440609336914,2,000.0003718890
1440609336919,2,000.0013539973
1440609336924,2,000.0016571073
1440609336929,2,000.0025928270
1440609336934,2,000.0016571073
1440609336939,2,000.0020996227
1440609336944,2,000.0018696843
1440609336949,2,000.0008704200
1440609336954,2,000.0008704200
1440609336959,2,000.0015660900
1440609336964,2,000.0008704200
1440609336969,2,000.0018696843
1440609336974,2,000.0017803810
1440609336979,2,000.0026671910
1440609336984,2,000.0022711516
1440609336989,2,000.0024836697
1440609336994,2,000.0013419061
1440609336999,2,000.0022056210
1440609337004,2,000.0022056210
1440609337009,2,000.0018696843
1440609337014,2,000.0019549122
1440609337019,2,000.0014583124
1440609337024,2,000.0016472427
1440609337029,2,000.0022711516
1440609337034,2,000.0022711516
1440609337039,2,000.0014583124
1440609337044,2,000.0019549122
1440609337049,2,000.0017895119
1440609337054,2,000.0003718890
1440609337059,2,000.0019549122
1440609337064,2,000.0024036346
1440609337069,2,000.0024036346
1440609337074,2,000.0023694891
1440609337079,2,000.0023968446
1440609337084,2,000.0033302635
1440609337089,2,000.0023968446
1440609337094,2,000.0022711516
1440609337099,2,000.0027335812
1440609337104,2,000.0019549122
1440609337109,2,000.0040380764
1440609337114,2,000.0041691414
1440609337119,2,000.0019549122
1440609337124,2,000.0023968446
1440609337129,2,000.0025227352
1440609337134,2,000.0018696843
1440609337139,2,000.0018696843
1440609337144,2,000.0008514897
1440609337149,2,000.0017895119
1440609337154,2,000.0052922708
1440609337159,2,000.0062051699
1440609337164,2,000.0059558945
1440609337169,2,000.0065327222
1440609337174,2,000.0051959259
1440609337179,2,000.0039441534
1440609337184,2,000.0027335812
1440609337189,2,000.0024373019
1440609337194,2,000.0030331616
1440609337199,2,000.0035436547
1440609337204,2,000.0045253052
1440609337209,2,000.0026915225
1440609337214,2,000.0015451361
1440609337219,2,000.0003718890
1440609337224,2,000.0023138081
1440609337229,2,000.0023138081
1440609337234,2,000.0015660900
1440609337239,2,000.0019549122
1440609337244,2,000.0026178497
1440609337249,2,000.0013539973
1440609337254,2,000.0025802248
1440609337259,2,000.0010251817
1440609337264,2,000.0008514897
1440609337269,2,000.0003718890
1440609337274,2,000.0013419061
1440609337279,2,000.0012797385
1440609337284,2,000.0021380824
1440609337289,2,000.0020604450
1440609337294,2,000.0021380824
1440609337299,2,000.0010251817
1440609337304,2,000.0016472427
1440609337309,2,000.0014470932
1440609337314,2,000.0014583124
1440609337319,2,000.0008514897
1440609337324,2,000.0003718890
1440609337329,2,000.0023138081
1440609337334,2,000.0019127730
1440609337339,2,000.0026671910
1440609337344,2,000.0020525199
1440609337349,2,000.0017803810
1440609337354,2,000.0029679816
1440609337359,2,000.0017803810
1440609337364,2,000.0012797385
1440609337370,2,000.0008704200
1440609337375,2,000.0003718890
1440609337380,2,000.0018166292
1440609337385,2,000.0011594672
1440609337390,2,000.0010251817
1440609337395,2,000.0012277401
1440609337400,2,000.0030438893
1440609337405,2,000.0016472427
1440609337410,2,000.0008514897
1440609337415,2,000.0003718890
1440609337420,2,000.0014470932
1440609337425,2,000.0003718890
1440609337430,2,000.0008704200
1440609337435,2,000.0016571073
1440609337440,2,000.0013539973
1440609337445,2,000.0003718890
1440609337450,2,000.0008704200
1440609337455,2,000.0010251817
1440609337460,2,000.0017895119
1440609337465,2,000.0003718890
1440609337470,2,000.0003718890
1440609337475,2,000.0027276126
1440609337480,2,000.0022056210
1440609337485,2,000.0014470932
1440609337490,2,000.0010251817
1440609337495,2,000.0028900807
1440609337500,2,000.0016571073
1440609337505,2,000.0016472427
1440609337510,2,000.0012277401
1440609337515,2,000.0019381666
1440609337520,2,000.0013539973
1440609337525,2,000.0008704200
1440609337530,2,000.0015451361
1440609337535,2,000.0014470932
1440609337540,2,000.0023626008
1440609337545,2,000.0011594672
1440609337550,2,000.0019381666
1440609337555,2,000.0022056210
1440609337560,2,000.0018696843
1440609337565,2,000.0024104058
1440609337570,2,000.0015660900
1440609337575,2,000.0010251817
1440609337580,2,000.0010251817
1440609337585,2,000.0014470932
1440609337590,2,000.0008704200
1440609337595,2,000.0011594672
1440609337600,2,000.0003718890
1440609337605,2,000.0015660900
1440609337610,2,000.0019549122
1440609337615,2,000.0027335812
1440609337620,2,000.0012277401
1440609337625,2,000.0017803810
1440609337630,2,000.0017895119
1440609337635,2,000.0022422634
1440609337640,2,000.0014583124
1440609337645,2,000.0003718890
1440609337650,2,000.0017803810
1440609337655,2,000.0023626008
1440609337660,2,000.0016472427
1440609337665,2,000.0012277401
1440609337670,2,000.0015451361
1440609337675,2,000.0010251817
1440609337680,2,000.0015660900
1440609337685,2,000.0014583124
1440609337690,2,000.0008704200
1440609337695,2,000.0028957145
1440609337700,2,000.0026793843
1440609337705,2,000.0014583124
1440609337710,2,000.0008514897
1440609337715,2,000.0034219855
1440609337720,2,000.0014470932
1440609337725,2,000.0016472427
1440609337730,2,000.0012797385
1440609337735,2,000.0003718890
1440609337740,2,000.0017803810
1440609337745,2,000.0016472427
1440609337750,2,000.0003718890
1440609337755,2,000.0022711516
1440609337760,2,000.0033836688
1440609337765,2,000.0016472427
1440609337770,2,000.0017803810
1440609337775,2,000.0022422634
1440609337780,2,000.0015023516
1440609337785,2,000.0014583124
1440609337790,2,000.0014470932
1440609337795,2,000.0027216307
1440609337800,2,000.0008704200
1440609337805,2,000.0015660900
1440609337810,2,000.0008704200
1440609337815,2,000.0012797385
1440609337820,2,000.0003718890
1440609337825,2,000.0013539973
1440609337830,2,000.0013539973
1440609337835,2,000.0019381666
1440609337840,2,000.0015451361
1440609337845,2,000.0008514897
1440609337850,2,000.0003718890
1440609337855,2,000.0008514897
1440609337860,2,000.0017803810
1440609337865,2,000.0024104058
1440609337871,2,000.0013539973
1440609337876,2,000.0023138081
1440609337881,2,000.0026793843
1440609337886,2,000.0015660900
1440609337891,2,000.0015660900
1440609337896,2,000.0016472427
1440609337901,2,000.0015451361
1440609337906,2,000.0008514897
1440609337911,2,000.0019381666
1440609337916,2,000.0037709281
1440609337921,2,000.0022711516
1440609337926,2,000.0015660900
1440609337931,2,000.0022711516
1440609337936,2,000.0022056210
1440609337941,2,000.0013539973
1440609337946,2,000.0017895119
1440609337951,2,000.0026178497
1440609337956,2,000.0026793843
1440609337961,2,000.0026178497
1440609337966,2,000.0012277401
1440609337971,2,000.0015451361
1440609337976,2,000.0015451361
1440609337981,2,000.0025739004
1440609337986,2,000.0032510173
1440609337991,2,000.0027216307
1440609337996,2,000.0013419061
1440609338001,2,000.0019381666
1440609338006,2,000.0019381666
1440609338011,2,000.0034598778
1440609338016,2,000.0028900807
1440609338021,2,000.0020996227
1440609338026,2,000.0013419061
1440609338031,2,000.0011594672
1440609338036,2,000.0008704200
1440609338041,2,000.0003718890
1440609338046,2,000.0013419061
1440609338051,2,000.0016571073
1440609338056,2,000.0013539973
1440609338061,2,000.0015660900
1440609338066,2,000.0025356233
1440609338071,2,000.0003718890
1440609338076,2,000.0015660900
1440609338081,2,000.0018696843
1440609338086,2,000.0022056210
1440609338091,2,000.0041259155
1440609338096,2,000.0040097241
1440609338101,2,000.0036523689
1440609338106,2,000.0027276126
1440609338111,2,000.0033302635
1440609338116,2,000.0023694891
1440609338121,2,000.0044490295
1440609338126,2,000.0038010620
1440609338131,2,000.0052209590
1440609338136,2,000.0039441534
1440609338141,2,000.0033836688
1440609338146,2,000.0033836688
1440609338151,2,000.0003718890
1440609338156,2,000.0017803810
1440609338161,2,000.0020996227
1440609338166,2,000.0023968446
1440609338171,2,000.0018696843
1440609338176,2,000.0021982191
1440609338181,2,000.0012797385
1440609338186,2,000.0014470932
1440609338191,2,000.0014583124
1440609338196,2,000.0014583124
1440609338201,2,000.0015660900
1440609338206,2,000.0020996227
1440609338211,2,000.0010251817
1440609338216,2,000.0013539973
1440609338221,2,000.0013539973
1440609338226,2,000.0018696843
1440609338231,2,000.0017803810
1440609338236,2,000.0012277401
1440609338241,2,000.0032207975
1440609338246,2,000.0025484462
1440609338251,2,000.0020996227
1440609338256,2,000.0024373019
1440609338261,2,000.0013539973
1440609338266,2,000.0013539973
1440609338271,2,000.0012277401
1440609338276,2,000.0003718890
1440609338281,2,000.0018344847
1440609338286,2,000.0014583124
1440609338291,2,000.0019549122
1440609338296,2,000.0027925668
1440609338301,2,000.0023138081
1440609338306,2,000.0014583124
1440609338311,2,000.0003718890
1440609338316,2,000.0003718890
1440609338321,2,000.0012797385
1440609338326,2,000.0013539973
1440609338331,2,000.0013539973
1440609338336,2,000.0015660900
1440609338341,2,000.0018696843
1440609338346,2,000.0023138081
1440609338351,2,000.0008704200
1440609338356,2,000.0012277401
1440609338361,2,000.0012277401
1440609338366,2,000.0015660900
1440609338371,2,000.0038267022
1440609338376,2,000.0020996227
1440609338381,2,000.0015451361
1440609338386,2,000.0012797385
1440609338392,2,000.0032106610
1440609338397,2,000.0024373019
1440609338402,2,000.0010251817
1440609338407,2,000.0015660900
1440609338412,2,000.0029734678
1440609338417,2,000.0025928270
1440609338422,2,000.0015660900
1440609338427,2,000.0010251817
1440609338432,2,000.0003718890
1440609338437,2,000.0010251817
1440609338442,2,000.0018166292
1440609338447,2,000.0016472427
1440609338452,2,000.0040097241
1440609338457,2,000.0040097241
1440609338462,2,000.0020996227
1440609338467,2,000.0022056210
1440609338472,2,000.0026178497
1440609338477,2,000.0025227352
1440609338482,2,000.0012277401
1440609338487,2,000.0022422634
1440609338492,2,000.0015660900
1440609338497,2,000.0020996227
1440609338502,2,000.0018696843
1440609338507,2,000.0024104058
1440609338512,2,000.0025356233
1440609338517,2,000.0022056210
1440609338522,2,000.0018696843
1440609338527,2,000.0022056210
1440609338532,2,000.0013419061
1440609338537,2,000.0015451361
1440609338542,2,000.0014583124
1440609338547,2,000.0013539973
1440609338552,2,000.0003718890
1440609338557,2,000.0008514897
1440609338562,2,000.0008514897
1440609338567,2,000.0012797385
1440609338572,2,000.0014470932
1440609338577,2,000.0012277401
1440609338582,2,000.0024104058
1440609338587,2,000.0032460003
1440609338592,2,000.0018344847
1440609338597,2,000.0015660900
1440609338602,2,000.0010251817
1440609338607,2,000.0013419061
1440609338612,2,000.0020996227
1440609338617,2,000.0013419061
1440609338622,2,000.0018696843
1440609338627,2,000.0015451361
1440609338632,2,000.0025739004
1440609338637,2,000.0012277401
1440609338642,2,000.0025227352
1440609338647,2,000.0015023516
1440609338652,2,000.0003718890
1440609338657,2,000.0013419061
1440609338662,2,000.0011594672
1440609338667,2,000.0008704200
1440609338672,2,000.0008704200
1440609338677,2,000.0013539973
1440609338682,2,000.0017895119
1440609338687,2,000.0043639601
1440609338692,2,000.0027335812
1440609338697,2,000.0013539973
1440609338702,2,000.0003718890
1440609338707,2,000.0008704200
1440609338712,2,000.0012924114
1440609338717,2,000.0019549122
1440609338722,2,000.0018344847
1440609338727,2,000.0013539973
1440609338732,2,000.0003718890
1440609338737,2,000.0025802248
1440609338742,2,000.0018696843
1440609338747,2,000.0018696843
1440609338752,2,000.0028900807
1440609338757,2,000.0016472427
1440609338762,2,000.0018344847
1440609338767,2,000.0025032787
1440609338772,2,000.0015660900
1440609338777,2,000.0010251817
1440609338782,2,000.0031179497
1440609338787,2,000.0016571073
1440609338792,2,000.0016472427
1440609338797,2,000.0012277401
1440609338802,2,000.0026178497
1440609338807,2,000.0027573269
1440609338812,2,000.0028900807
1440609338817,2,000.0025928270
1440609338822,2,000.0026793843
1440609338827,2,000.0029181412
1440609338832,2,000.0012277401
1440609338837,2,000.0033691877
1440609338842,2,000.0026116166
1440609338847,2,000.0013419061
1440609338852,2,000.0025928270
1440609338857,2,000.0024104058
1440609338862,2,000.0008704200
1440609338867,2,000.0018696843
1440609338872,2,000.0013539973
1440609338877,2,000.0003718890
1440609338882,2,000.0015023516
1440609338887,2,000.0013539973
1440609338892,2,000.0013539973
1440609338897,2,000.0013539973
1440609338902,2,000.0013419061
1440609338907,2,000.0023138081
1440609338913,2,000.0025928270
1440609338918,2,000.0038224410
1440609338923,2,000.0040380764
1440609338928,2,000.0037881769
1440609338933,2,000.0014583124
1440609338938,2,000.0014583124
1440609338943,2,000.0024104058
1440609338948,2,000.0015660900
1440609338953,2,000.0017895119
1440609338958,2,000.0003718890
1440609338963,2,000.0028900807
1440609338968,2,000.0013539973
1440609338973,2,000.0017895119
1440609338978,2,000.0025739004
1440609338983,2,000.0016472427
1440609338988,2,000.0003718890
1440609338993,2,000.0026793843
1440609338998,2,000.0012277401
1440609339003,2,000.0012277401
1440609339008,2,000.0013419061
1440609339013,2,000.0017803810
1440609339018,2,000.0003718890
1440609339023,2,000.0025032787
1440609339028,2,000.0019127730
1440609339033,2,000.0018344847
1440609339038,2,000.0015660900
1440609339043,2,000.0025356233
1440609339048,2,000.0013539973
1440609339053,2,000.0008704200
1440609339058,2,000.0023968446
1440609339063,2,000.0023968446
1440609339068,2,000.0018696843
1440609339073,2,000.0017803810
1440609339078,2,000.0022711516
1440609339083,2,000.0017895119
1440609339088,2,000.0008704200
1440609339093,2,000.0015660900
1440609339098,2,000.0013539973
1440609339103,2,000.0019381666
1440609339108,2,000.0015451361
1440609339113,2,000.0013539973
1440609339118,2,000.0013419061
1440609339123,2,000.0031387890
1440609339128,2,000.0017803810
1440609339133,2,000.0014583124
1440609339138,2,000.0016472427
1440609339143,2,000.0030438893
1440609339148,2,000.0013539973
1440609339153,2,000.0022711516
1440609339158,2,000.0014583124
1440609339163,2,000.0013539973
1440609339168,2,000.0013539973
1440609339173,2,000.0015660900
1440609339178,2,000.0016472427
1440609339183,2,000.0013419061
1440609339188,2,000.0024373019
1440609339193,2,000.0013539973
1440609339198,2,000.0011594672
1440609339203,2,000.0023694891
1440609339208,2,000.0011594672
1440609339213,2,000.0012277401
1440609339218,2,000.0012277401
1440609339223,2,000.0003718890
1440609339228,2,000.0013419061
1440609339233,2,000.0017803810
1440609339238,2,000.0012797385
1440609339243,2,000.0016571073
1440609339248,2,000.0014583124
1440609339253,2,000.0016472427
1440609339258,2,000.0014583124
1440609339263,2,000.0023694891
1440609339268,2,000.0022422634
1440609339273,2,000.0003718890
1440609339278,2,000.0027096276
1440609339283,2,000.0016571073
1440609339288,2,000.0018696843
1440609339293,2,000.0013539973
1440609339298,2,000.0014583124
1440609339303,2,000.0014583124
1440609339308,2,000.0012277401
1440609339313,2,000.0008514897
1440609339318,2,000.0015023516
1440609339323,2,000.0019127730
1440609339328,2,000.0011594672
1440609339333,2,000.0015023516
1440609339338,2,000.0013539973
1440609339343,2,000.0003718890
1440609339348,2,000.0020996227
1440609339353,2,000.0003718890
1440609339358,2,000.0008704200
1440609339363,2,000.0008704200
1440609339368,2,000.0027925668
1440609339373,2,000.0033836688
1440609339378,2,000.0015660900
1440609339383,2,000.0019127730
1440609339388,2,000.0012924114
1440609339393,2,000.0010251817
1440609339398,2,000.0018696843
1440609339403,2,000.0015451361
1440609339408,2,000.0012277401
1440609339413,2,000.0011594672
1440609339418,2,000.0027335812
1440609339423,2,000.0017895119
1440609339428,2,000.0019127730
1440609339433,2,000.0011594672
1440609339439,2,000.0003718890
1440609339444,2,000.0024036346
1440609339449,2,000.0014583124
1440609339454,2,000.0022056210
1440609339459,2,000.0027335812
1440609339464,2,000.0018696843
1440609339469,2,000.0003718890
1440609339474,2,000.0013419061
1440609339479,2,000.0019381666
1440609339484,2,000.0018166292
1440609339489,2,000.0012277401
1440609339494,2,000.0024036346
1440609339499,2,000.0014583124
1440609339504,2,000.0014583124
1440609339509,2,000.0014583124
1440609339514,2,000.0029459344
1440609339519,2,000.0015660900
1440609339524,2,000.0019549122
1440609339529,2,000.0038010620
1440609339534,2,000.0026116166
1440609339539,2,000.0026671910
1440609339544,2,000.0017803810
1440609339549,2,000.0025162664
1440609339554,2,000.0015451361
1440609339559,2,000.0012277401
1440609339564,2,000.0015451361
1440609339569,2,000.0025484462
1440609339574,2,000.0003718890
1440609339579,2,000.0042924141
1440609339584,2,000.0022056210
1440609339589,2,000.0012277401
1440609339594,2,000.0015660900
1440609339599,2,000.0036657315
1440609339604,2,000.0014470932
1440609339609,2,000.0014583124
1440609339614,2,000.0012277401
1440609339619,2,000.0012277401
1440609339624,2,000.0003718890
1440609339629,2,000.0003718890
1440609339634,2,000.0015451361
1440609339639,2,000.0016472427
1440609339644,2,000.0016472427
1440609339649,2,000.0023968446
1440609339654,2,000.0017803810
1440609339659,2,000.0003718890
1440609339664,2,000.0027096276
1440609339669,2,000.0017895119
1440609339674,2,000.0012277401
1440609339679,2,000.0025928270
1440609339684,2,000.0032207975
1440609339689,2,000.0008704200
1440609339694,2,000.0022056210
1440609339699,2,000.0010251817
1440609339704,2,000.0003718890
1440609339709,2,000.0025928270
1440609339714,2,000.0014583124
1440609339719,2,000.0017803810
1440609339724,2,000.0013539973
1440609339729,2,000.0015660900
1440609339734,2,000.0018696843
1440609339739,2,000.0018696843
1440609339744,2,000.0011594672
1440609339749,2,000.0012924114
1440609339754,2,000.0003718890
1440609339759,2,000.0013419061
1440609339764,2,000.0031387890
1440609339769,2,000.0016571073
1440609339774,2,000.0015660900
1440609339779,2,000.0013539973
1440609339784,2,000.0003718890
1440609339789,2,000.0015451361
1440609339794,2,000.0020996227
1440609339799,2,000.0018696843
1440609339804,2,000.0013539973
1440609339809,2,000.0003718890
1440609339814,2,000.0012797385
1440609339819,2,000.0010251817
1440609339824,2,000.0003718890
1440609339829,2,000.0013419061
1440609339834,2,000.0013419061
1440609339839,2,000.0027335812
1440609339844,2,000.0035757043
1440609339849,2,000.0027335812
1440609339854,2,000.0012797385
1440609339859,2,000.0020525199
1440609339864,2,000.0015660900
1440609339869,2,000.0018344847
1440609339874,2,000.0016571073
1440609339879,2,000.0008514897
1440609339884,2,000.0010251817
1440609339889,2,000.0015660900
1440609339894,2,000.0015660900
1440609339899,2,000.0025928270
1440609339904,2,000.0013539973
1440609339909,2,000.0008704200
1440609339914,2,000.0023138081
1440609339919,2,000.0003718890
1440609339924,2,000.0015451361
1440609339929,2,000.0012797385
1440609339934,2,000.0021227822
1440609339939,2,000.0024373019
1440609339944,2,000.0016571073
1440609339949,2,000.0029181412
1440609339954,2,000.0027335812
1440609339960,2,000.0025928270
1440609339965,2,000.0016571073
1440609339970,2,000.0011594672
1440609339975,2,000.0024036346
1440609339980,2,000.0013539973
1440609339985,2,000.0010251817
1440609339990,2,000.0016571073
1440609339995,2,000.0029679816
1440609340000,2,000.0013539973
1440609340005,2,000.0012924114
1440609340010,2,000.0008514897
1440609340015,2,000.0012277401
1440609340020,2,000.0024104058
1440609340025,2,000.0025356233
1440609340030,2,000.0019549122
1440609340035,2,000.0008704200
1440609340040,2,000.0008704200
1440609340045,2,000.0016472427
1440609340050,2,000.0025802248
1440609340055,2,000.0021982191
1440609340060,2,000.0010251817
1440609340065,2,000.0013539973
1440609340070,2,000.0008704200
1440609340075,2,000.0022422634
1440609340080,2,000.0026178497
1440609340085,2,000.0036612828
1440609340090,2,000.0015660900
1440609340095,2,000.0013419061
1440609340100,2,000.0022925790
1440609340105,2,000.0014470932
1440609340110,2,000.0014583124
1440609340115,2,000.0022711516
1440609340120,2,000.0017803810
1440609340125,2,000.0029181412
1440609340130,2,000.0014583124
1440609340135,2,000.0010251817
1440609340140,2,000.0016472427
1440609340145,2,000.0028900807
1440609340150,2,000.0028900807
1440609340155,2,000.0022056210
1440609340160,2,000.0022711516
1440609340165,2,000.0003718890
1440609340170,2,000.0018696843
1440609340175,2,000.0003718890
1440609340180,2,000.0012924114
1440609340185,2,000.0008514897
1440609340190,2,000.0013539973
1440609340195,2,000.0013419061
1440609340200,2,000.0013419061
1440609340205,2,000.0017803810
1440609340210,2,000.0010251817
1440609340215,2,000.0016472427
1440609340220,2,000.0013539973
1440609340225,2,000.0015660900
1440609340230,2,000.0014583124
1440609340235,2,000.0011594672
1440609340240,2,000.0016472427
1440609340245,2,000.0010251817
1440609340250,2,000.0018166292
1440609340255,2,000.0010251817
1440609340260,2,000.0027216307
1440609340265,2,000.0013419061
1440609340270,2,000.0003718890
1440609340275,2,000.0017895119
1440609340280,2,000.0026793843
1440609340285,2,000.0039852615
1440609340290,2,000.0025928270
1440609340295,2,000.0011594672
1440609340300,2,000.0011594672
1440609340305,2,000.0003718890
1440609340310,2,000.0003718890
1440609340315,2,000.0020604450
1440609340320,2,000.0016571073
1440609340325,2,000.0018344847
1440609340330,2,000.0008704200
1440609340335,2,000.0019549122
1440609340340,2,000.0003718890
1440609340345,2,000.0020996227
1440609340350,2,000.0017803810
1440609340355,2,000.0018166292
1440609340360,2,000.0017803810
1440609340365,2,000.0035298299
1440609340370,2,000.0026116166
1440609340375,2,000.0035711434
1440609340380,2,000.0012277401
1440609340385,2,000.0014470932
1440609340390,2,000.0033836688
1440609340395,2,000.0023138081
1440609340400,2,000.0019127730
1440609340405,2,000.0019549122
1440609340410,2,000.0015660900
1440609340415,2,000.0012924114
1440609340420,2,000.0025356233
1440609340425,2,000.0018344847
1440609340430,2,000.0027573269
1440609340435,2,000.0025802248
1440609340440,2,000.0021982191
1440609340445,2,000.0028957145
1440609340450,2,000.0013539973
1440609340455,2,000.0017803810
1440609340460,2,000.0019381666
1440609340466,2,000.0013419061
1440609340471,2,000.0027216307
1440609340476,2,000.0019381666
1440609340481,2,000.0018696843
1440609340486,2,000.0027573269
1440609340491,2,000.0048047984
1440609340496,2,000.0010251817
1440609340501,2,000.0014470932
1440609340506,2,000.0014583124
1440609340511,2,000.0036612828
1440609340516,2,000.0013539973
1440609340521,2,000.0030545795
1440609340526,2,000.0003718890
1440609340531,2,000.0023968446
1440609340536,2,000.0018696843
1440609340541,2,000.0016472427
1440609340546,2,000.0008704200
1440609340551,2,000.0018344847
1440609340556,2,000.0025612048
1440609340561,2,000.0027096276
1440609340566,2,000.0019549122
1440609340571,2,000.0019549122
1440609340576,2,000.0008704200
1440609340581,2,000.0011594672
1440609340586,2,000.0019127730
1440609340591,2,000.0008704200
1440609340596,2,000.0014470932
1440609340601,2,000.0012277401
1440609340606,2,000.0003718890
1440609340611,2,000.0013419061
1440609340616,2,000.0012797385
1440609340621,2,000.0012797385
1440609340626,2,000.0012277401
1440609340631,2,000.0003718890
1440609340636,2,000.0008704200
1440609340641,2,000.0019127730
1440609340646,2,000.0023348441
1440609340651,2,000.0012797385
1440609340656,2,000.0010251817
1440609340661,2,000.0003718890
1440609340666,2,000.0015451361
1440609340671,2,000.0003718890
1440609340676,2,000.0016571073
1440609340681,2,000.0012924114
1440609340686,2,000.0022422634
1440609340691,2,000.0014583124
1440609340696,2,000.0003718890
1440609340701,2,000.0008704200
1440609340706,2,000.0016472427
1440609340711,2,000.0013419061
1440609340716,2,000.0034598778
1440609340721,2,000.0026671910
1440609340726,2,000.0017803810
1440609340731,2,000.0013419061
1440609340736,2,000.0016472427
1440609340741,2,000.0008514897
1440609340746,2,000.0003718890
1440609340751,2,000.0008704200
1440609340756,2,000.0014583124
1440609340761,2,000.0008514897
1440609340766,2,000.0012277401
1440609340771,2,000.0018956551
